chunk_id,arquivo,titulo,fonte,categoria,subcategoria,ano,vigencia,tipo_documento,tema_principal,pagina_inicio,pagina_fim,chunk_numero_na_pagina,texto_chunk,tokens
chunk_00203,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,135,135,1,"Geralmente é baseado no serviço IIS do Windows e através de um activeX 
instalado no PC Cliente, pode-se visualizar as telas do processo, gerar 
relatórios e até realizar comandos no processo. Tem como vantagem a não 
necessidade de instalação de softwares adicionais no micro Cliente e pode-se 
acessar o SSC através da internet de forma fácil e segura. Permite o fácil acesso 
através de palms e celulares mais avançados. 
A principal desvantagem é a relativa perda de robustez do sistema. A 
tendência é a substituição dos Clientes normais por sistemas web. Os custos 
são menores, há menor investimento em infraestrutura e gera ótimos 
resultados. 
A figura 8.1 ilustra a diferença entre o protocolo Cliente / Servidor local e o 
Web Server. 
 
Figura 8.1 – Protocolo Cliente / Servidor local e o Web Server 
 
8.7 Confiabilidade e redundância 
Existem processos industriais que não podem parar. A parada destes processos 
pode causar prejuízos financeiros imensos ou até mesmo riscos à vida. Desta 
forma, alguns dos sistemas Scada podem ser configurados de forma redundante. 
(depende do fabricante) 
Existem inúmeros métodos de arquitetura de redundância de dados, variando de 
fabricante a fabricante de SSC. O mais utilizado é comumente chamado de hot 
standby. Existem 2 servidores, um chamado primário e outro secundário ou",365
chunk_00204,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,136,136,1,"backup. Os dois sistemas possuem base de dados idênticas (planilhas de 
comunicação com o PLC). 
Quando o servidor primário está em funcionamento, os clientes requisitam dados 
deste servidor. O próprio servidor secundário também requisita os dados do 
servidor primário e deixa a sua base de dados inativa. Quando o servidor primário 
não está mais ativo, os clientes automaticamente começam a requisitar dados do 
servidor secundário (failover automático). O servidor secundário, por sua vez, 
ativa a sua base de dados local e inicia a leitura das variáveis no PLC. 
Quando o servidor primário volta à ativa, o sistema chaveia-se automaticamente, 
ou seja, volta à condição inicial. 
 
8.8 Componentes principais 
8.8.1 Banco de Dados 
Os SSC´s têm plena capacidade de armazenamento em banco de dados 
relacionais. Podem ser armazenados: 
 Dados históricos. 
 Informações Logísticas. 
 Dados de logon/logoff. 
 Outros. 
Os dados podem ser utilizados para gerar relatórios, gráficos, entre outras 
opções. Os bancos de dados mais utilizados são o SQL Server, Oracle e mySQL. 
Em alguns casos que exijam menor complexidade pode-se utilizar o MS Access 
(porém não recomendado). Geralmente os SSC´s e DB´s encontram-se 
instalados em máquinas separadas. Porém há casos em que se utiliza o DB 
instalado localmente. 
 
8.8.2 Controlador de informações do processo (PIMS) 
Basicamente, PIMS (do inglês Process Information Management System) é um 
software que contém um repositório, onde são concentradas todas as 
informações relevantes das células de produção, diretamente ligadas aos 
sistemas de supervisão e controle. O PIMS coleta informações dos sistemas de 
supervisão, CLPs, SDCDs e as armazena em uma base de dados de tempo real. 
Tal base tem características não encontradas nos bancos de dados 
convencionais, como grande capacidade de compactação (tipicamente de 
10:1) e alta velocidade de resposta a consultas em sua base histórica. Devido a 
isto, é capaz de armazenar um grande volume de dados com recursos 
mínimos, se comparada às soluções convencionais.",565
chunk_00205,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,137,137,1,"8.9 Aplicação: controladores de demanda 
O controle de variação da demanda em uma instalação possibilita a redução dos 
custos com a energia, uma vez que em muitos casos os picos de demanda 
poderiam ser evitados, sem prejuízo ao bom funcionamento da instalação. 
Conforme apresentado na figura 8.2, para a execução desse controle existem 
equipamentos e sistemas de monitoramento que permitem ao administrador da 
instalação acompanhar e intervir no funcionamento das cargas em tempo real. 
 
Figura 8.2 – Controladores CCK – 
 
Os sistemas de gerenciamento da energia possuem controladores de demanda 
ligados às principais cargas da instalação, prioritariamente àquelas que não 
representam imediata alteração na operação usual do sistema, como, por 
exemplo, sistemas de ar-condicionado, bombas compensadoras de nível e 
bombas de esgoto, manobrando suas entradas e saídas de forma equilibrada a fim 
de se evitar os picos nos valores da demanda a ser medida pela concessionária de 
energia. 
A concessionária de energia cobra mensalmente, em sua fatura de energia, pelo 
maior valor de demanda registrada ao longo dos intervalos de medição de 15 min 
em 15 min. Os valores de demanda tendem a se manter em uma média de acordo 
com a forma de operação da instalação. 
A curva de carga permite ao administrador da instalação verificar o perfil de sua 
demanda ao longo do dia, identificando os períodos de maior e menor valor e o 
momento onde ocorrem os picos de demanda. Para formação dessa base 
estatística da variação da demanda pode-se solicitar à concessionária de energia 
uma memória de massa do medidor. Os equipamentos controladores de 
demanda também efetuam medições e possibilitam a extração dos dados 
monitorados e a confecção de gráficos e planilhas de acompanhamento.",474
chunk_00206,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,138,138,1,"Figura 8.3 – Gráficos com dados de medição. 
 
Uma vez estabelecida a variação da demanda, em função do regime operacional 
da instalação, é então informado ao controlador de demanda o valor máximo 
estabelecido e as cargas que poderão ser desligadas momentaneamente sem 
prejudicar o andamento do regime de operação da instalação, porém evitando 
que a demanda máxima estabelecida seja ultrapassada. 
A instalação destes equipamentos de controle de demanda oferece ainda outras 
possibilidades, tais como o controle automático dos bancos de capacitores 
(mantendo sempre o fator de potência da instalação dentro do valor mínimo 
estabelecido de 0,92), medições de parâmetros elétricos em pontos 
estabelecidos, elaboração de gráficos etc. Alguns destes equipamentos possuem 
entradas de pulsos, que podem ser utilizadas para receber pulsos proporcionais, 
além do consumo de energia elétrica, para variação de vazão, de pressão, de 
temperatura etc. 
 
Figura 8.4 – Sistemas de controle com CCK 6500. 
 
8.10 Estimativa de custo 
O custo de um SSC é determinado a partir de uma análise de fatores como: 
número de pontos monitorados e controlados; complexidade das funções a serem 
executadas; grau de confiabilidade e redundância desejado; tamanho e tipo dos 
dados que deverão ser armazenados pelo banco de dados; requisitos e projeto 
adotado para a camada física (hardware). 
Dentre estes componentes, um dos mais difíceis de serem mensurados para a 
determinação de custo é sem dúvida o sistema computacional que deverá lidar",432
chunk_00207,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,139,139,1,"com a complexidade das funções a serem executadas. Isto porque em termos de 
custo é muito mais simples determinar a parte física, ou seja, preço dos 
equipamentos e serviço de instalação dos mesmos, do que avaliar o esforço de 
desenvolvimento e programação das funções computacionais que implementarão 
de fato o sistema de supervisão e controle. 
Conforme indicado pela própria definição, a essência de um sistema de supervisão 
está na parte computacional, ou seja, na parte do software que irá executar as 
funções desejadas. Portanto, para se determinar o custo de um SSC 
primeiramente deve-se quantificar a sua complexidade, o que nem sempre é 
simples e objetivo, levando à necessidade de se aplicar uma metodologia 
padronizada que possa permitir a quantificação da complexidade de um 
determinado sistema. 
A partir de estudos para a criação de uma metodologia para se determinar a 
complexidade de determinado sistema computacional, chegou-se a uma proposta 
conhecida como Análise por Ponto de Função (APF) e que atualmente tem sido 
bastante difundida. 
 
8.11 Análise de Pontos de Função (APF) 
A Análise de Pontos de Função (APF) é uma medida de tamanho de claro 
significado ao nível do negócio. A APF foi divulgada pela primeira vez por Allan 
Albrecht da IBM em 1979. A APF quantifica as funções contidas no software em 
termos significativos para os respectivos usuários. A medida relaciona-se 
diretamente aos requisitos do negócio que o software pretende tratar. Dessa 
forma, a APF é imediatamente aplicável a um amplo espectro de ambientes e ao 
longo da vida de um projeto de desenvolvimento, desde a definição inicial dos 
requisitos até a fase de plena utilização operacional. Também podem ser 
derivadas outras medidas úteis ao negócio, tais como a produtividade do 
processo de desenvolvimento e o custo unitário de suporte ao software. 
A própria medida em pontos de função é derivada segundo um certo número de 
etapas. De acordo com um conjunto de critérios padronizados, é atribuído um 
índice numérico a cada uma das funções do negócio, conforme os respectivos tipo 
e complexidade. Tais índices são totalizados, de modo a fornecer uma medida 
inicial de tamanho, a qual é então normalizada, através da incorporação de um 
conjunto de fatores relacionados ao software como um todo. O resultado final é 
um único número, chamado o índice de Pontos de Função, que mede o tamanho 
e complexidade do produto de software. 
Em resumo, Análise de Pontos de Função (APF) é uma técnica para a medição de 
projetos de desenvolvimento de software, visando estabelecer uma medida de 
tamanho, em Pontos de Função (PF), considerando a funcionalidade 
implementada, sob o ponto de vista do usuário. A medida é independente da 
linguagem de programação ou da tecnologia que será usada para implementação. 
Portanto, a técnica de pontos de função fornece uma medida objetiva e",780
chunk_00208,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,140,140,1,"comparável que auxilia a avaliação, planejamento, gerência e controle da 
produção de software. 
Sob esse contexto, os objetivos da APF são: 
 Medir a funcionalidade solicitada pelo usuário, antes do projeto de 
software, de forma a estimar seu tamanho e seu custo; 
 Medir projetos de desenvolvimento e manutenção de software, 
independentemente da tecnologia utilizada na implementação, de forma 
a acompanhar sua evolução; 
 Medir a funcionalidade recebida pelo usuário, após o projeto de software, 
de forma a verificar seu tamanho e custo, comparando-os com o que foi 
originalmente estimado. 
 
As organizações podem aplicar a Análise de Pontos por Função como: 
 Uma ferramenta para determinar o tamanho de pacotes de software 
adquiridos, através da contagem de todos os Pontos por Função incluídos 
no pacote; 
 Uma ferramenta para apoiar a análise da qualidade e da produtividade; 
 Um mecanismo para estimar custos e recursos envolvidos em projetos de 
desenvolvimento e manutenção de software; 
 Um fator de normalização para comparação de software.",299
chunk_00210,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,142,142,1,"9. Plano de medição e verificação 
9.1 Introdução 
Um plano de Medição e Verificação (M&V) tem por objetivo determinar de modo 
seguro a economia real de energia obtida dentro de uma instalação após a 
implementação das Ações de Eficiência Energética12 – AEEs. A metodologia para a 
determinação da economia obtida deve estar baseada no Protocolo Internacional 
de Medição e Verificação de Performance – PIMVP (Fontes de consulta: Efficiency 
Valuation Organization - EVO; Agência Nacional de Energia Elétrica - Aneel). 
A economia de energia não pode ser medida diretamente, uma vez que a 
economia representa a ausência do consumo de energia, deve ser calculada 
comparando-se o consumo de energia medido antes e depois da implementação 
das AEEs, com ajustes adequados, tendo em conta alterações nas condições de 
uso da energia. 
 
9.2 Limites de Medição 
O limite de medição estabelece uma fronteira fictícia, onde todos os consumos de 
energia dos equipamentos ou sistemas em análise devem ser medidos ou 
estimados. Desta forma é perceptível que a economia pode ser determinada para 
toda uma instalação ou simplesmente para parte dela, dependendo do objetivo. 
Se o objetivo for determinar a economia global de uma instalação, os medidores 
que medem o fornecimento de energia da instalação poderão ser utilizados para 
avaliar o desempenho energético e a economia. Neste caso o limite de medição 
engloba toda a instalação. 
Se a medição for apenas de sistemas ou equipamentos específicos, deverá ser 
estabelecido um limite de medição em torno destes. Esta situação representa 
uma medição isolada. 
Em situações onde os dados dos períodos antes ou após as AEEs não são de 
confiança ou não estão disponíveis, dados energéticos de um programa de 
simulação calibrada podem substituir os dados em falta, para toda ou apenas 
parte da instalação. 
 
9.3 Períodos de medição 
Os períodos de medição de energia antes e após as AEEs, denominados 
respectivamente de período de referência e período de determinação da 
economia, devem ser selecionados cuidadosamente. 
 
12 Esta expressão é normalmente utilizada para significar: medidas que melhoram a 
eficiência, conservam energia ou água, ou gerenciam a demanda.",586
chunk_00211,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,143,143,1,"Período de referência: Este período deve representar relativamente bem, todas 
as condições de funcionamento de uma instalação, cobrindo um ciclo completo 
de funcionamento (consumo máximo e mínimo de energia). Devem ser utilizados 
apenas períodos de tempo para os quais sejam conhecidos todos os fatores 
relativos à instalação, fixos e variáveis, que regem a economia. 
É importante que este período coincida com o período imediatamente anterior ao 
compromisso de implantação das AEEs. Períodos distantes podem não 
representar as condições existentes antes da reforma, e, por conseguinte, 
poderiam não fornecer um período de referência adequado. 
 Período de determinação da economia: O período de determinação da 
economia deve englobar no mínimo um ciclo completo de funcionamento 
normal do sistema ou equipamento, para caracterizar completamente a 
eficácia da economia em todos os modos de funcionamento normais. Este 
período pode ter duração fixa ou indeterminada e a medição poderá ser 
desde instantânea a contínua. 
 
9.4 Cálculo da economia 
A economia obtida com as AEEs é obtida utilizando-se a equação 10.1: 
Economia=(consumo ou demanda durante o período de referência-
 
consumo ou demanda durante o período de determinação da 
 
economia)±ajustes de rotina±ajustes não de rotina 
(10.1) 
 
Onde: 
Ajustes de rotina: fatores que interferem no consumo da energia, os quais se 
espera que mudem periodicamente durante o período de determinação de 
economia (clima, quantidade de pessoas trabalhando, etc.). 
Ajustes não de rotina: fatores que interferem no consumo de energia, os quais 
não existem expectativa de que mudem habitualmente (tamanho da instalação, 
quantidade de pessoas trabalhando, etc.). 
 
9.5 Opções de medição para um Plano de M&V 
O PIMVP apresenta quatro opções sobre como pode ser realizada a Medição e 
Verificação. A seguir, são apresentadas, resumidamente, cada uma delas: 
Opção A – Medição isolada da AEE (medição dos parâmetros-chave): Com a 
Opção A, os consumos de energia podem ser derivados de um cálculo, usando-se 
uma combinação de medições de alguns parâmetros e estimativas dos outros. 
Tais estimativas devem apenas ser usadas onde se possa mostrar que a incerteza 
combinada de todas não afetará significativamente a economia global. As 
estimativas podem ser baseadas em dados históricos, tais como as horas de",658
chunk_00212,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,144,144,1,"funcionamento registradas do período de referência, dados publicados dos 
fabricantes dos equipamentos, testes laboratoriais, ou dados típicos do clima. 
O uso desta opção pode ser menos dispendiosa do que nas outras opções, uma 
vez que o custo de estimar um parâmetro é muitas vezes significativamente 
menor do que o custo da medição. No entanto, em algumas situações em que a 
estimativa é a única possibilidade, uma boa estimativa pode ser mais dispendiosa 
do que a medição direta. 
 Aplicações típicas: Um exemplo de aplicação típica é a revitalização de 
um sistema de iluminação onde a potência requerida, medida 
periodicamente, é o parâmetro-chave de desempenho energético. As 
horas de funcionamento da iluminação são calculadas com base nos 
horários de funcionamento do edifício e no comportamento dos 
ocupantes. 
 
Opção B – Medição isolada da AEE (medição de todos os parâmetros): Esta 
opção requer a medição de todos os parâmetros necessários para calcular a 
energia, ou de todos os consumos de energia. 
A economia proporcionada pela maior parte dos tipos de AEEs pode ser 
determinada com a Opção B. No entanto, o grau de dificuldade e os custos 
aumentam em função do aumento da complexidade da medição. Os métodos da 
Opção B serão geralmente mais difíceis e dispendiosos do que os da Opção A. 
Todavia, a Opção B produzirá resultados mais precisos. 
 Aplicações típicas: Um exemplo de aplicação típica é a aplicação de 
variador de frequência e controle de motor para ajustar o fluxo da bomba. 
Deve-se medir o consumo de energia elétrica através de um analisador de 
energia tanto no período de referência quanto no período de 
determinação da economia. 
 
Opção C – Toda a instalação: A Opção C implica a utilização de medidores da 
concessionária, medidores de toda a instalação, ou submedidores, para avaliar o 
desempenho energético de toda a instalação. A fronteira de medição inclui toda a 
instalação ou parte desta. Esta Opção determina a economia coletiva de todas as 
AEEs aplicadas à parte da instalação monitorada pelo medidor de energia. 
 Aplicações típicas: A Opção C aplica-se melhor onde: existem muitos tipos 
de AEEs em uma instalação, as técnicas de medição isoladas de AEE 
(Opção A ou B) são excessivamente complexas e a utilização de programa 
de gestão de energia multifacetado, afetando muitos sistemas em uma 
instalação. 
 
Opção D – Simulação calibrada: A economia é determinada através da utilização 
de um software de simulação computadorizada a fim de prever o consumo de 
energia da instalação para um ou ambos os termos da equação utilizada para",731
chunk_00213,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,145,145,1,"determinar a economia. Esta opção requer bastante conhecimento de simulações 
calibradas. 
 Aplicações típicas: Uma aplicação típica ocorre quando da instalação de 
um sistema múltiplo de gerenciamento de energia em uma instalação, do 
qual não se podem obter dados consistentes para a geração de uma base. 
Neste caso o consumo do período de determinação de economia é 
determinado através dos medidores da concessionária, por exemplo, e o 
consumo do período de referência é calibrado com base nestes dados 
após a implementação das medidas. 
 
9.6 Seleção da melhor opção 
A escolha da Opção a ser utilizada, dentre as quatro existentes no PIMVP, é uma 
decisão tomada pelo técnico responsável pela elaboração do plano de M&V, com 
base em todo o conjunto de condições de projeto, análises, orçamentos, e 
avaliação profissional. 
É impossível generalizar acerca da melhor opção apresentada no PIMVP para 
qualquer tipo de situação. No entanto, algumas características chaves do projeto 
sugerem opções frequentes mais favorecidas, mostradas na tabela 9.1. 
 
Tabela 9.1 – Características chave das Opções existentes no PIMVP",310
chunk_00215,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,147,147,1,"10. Análise Econômica em Conservação de Energia 
Qualquer que seja a decisão de investimento em alternativas e projetos de 
economia e uso eficiente de energia elétrica é necessário submeter as alternativas 
possíveis à análise de viabilidade técnica e econômica. 
Os índices que melhor expressam a atratividade, ou não, do investimento em 
eficiência energética são: o valor presente líquido, o valor anual líquido, a taxa 
interna de retorno e o tempo de retorno do capital (payback). 
No capítulo 6 do livro Conservação de Energia 
– 
Eficiência 
Energética 
de 
Equipamentos e Instalações a forma de utilização destes índices para análise da 
viabilidade econômica do projeto de eficiência energética é mostrada 
detalhadamente.",199
chunk_00216,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,148,148,1,"Parte III – Procedimentos para Contratações 
1. Introdução 
A realização de reformas em edificações da administração pública requer atenção 
para diversos aspectos, entre os quais destaca-se o fiel cumprimento da legislação 
em vigor. As contratações para fins de aumento da eficiência energética em 
prédios públicos não se excluem desses procedimentos, porém, por suas 
especificidades, merecem considerações adicionais por parte do gestor público, 
para que o efeito desejado seja plenamente obtido. O sucesso de uma 
revitalização energética (processo de retrofit) depende da correta especificação, 
contratação e acompanhamento de diversas etapas, desde o diagnóstico 
energético até a medição e verificação dos resultados. Nesta parte do manual, 
pretende-se alertar os gestores (tanto o profissional responsável pelos editais 
para contratação de serviços de engenharia quanto o encarregado da 
manutenção e operação da edificação) para alguns aspectos básicos da 
contratação de serviços de conservação de energia, procurando fornecer critérios 
e sugestões de procedimentos que propiciem o melhor resultado final. 
Partindo-se do pressuposto de que a legislação básica de contratação de serviços 
é de amplo conhecimento dos gestores públicos em geral, neste manual será 
dado destaque a procedimentos e técnicas relativas à seleção de métodos, 
equipamentos e sistemas que devem, sempre que possível, ser incluídos nos 
editais ou chamadas públicas para contratação de serviços de eficiência 
energética. 
 
2. Formas de contratação 
Neste item, são abordadas as principais etapas a serem contratadas em projetos 
de revitalização típicos em edificações públicas. 
Em geral, identificam-se cinco etapas distintas em ciclo completo de revitalização 
para fins de aumento da eficiência energética. São elas: 
1. Diagnóstico energético 
2. Elaboração de projeto básico 
3. Elaboração de projeto executivo 
4. Execução das obras 
5. Fiscalização e acompanhamento dos resultados 
 
Existem várias possibilidades de agrupamento nas contratações das etapas 1 a 5, 
além, é claro, da realização de 5 contratações individuais. Contudo, a experiência",562
chunk_00217,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,149,149,1,"de trabalhos anteriores do Cepel e de outras instituições tem indicado que uma 
boa abordagem seria o seguinte agrupamento: 
 Contratação conjunta do diagnóstico energético e da elaboração do 
projeto básico, podendo incluir ainda a posterior fiscalização; 
 Contratação do projeto executivo; 
 Contratação da execução das obras. 
 
As razões para este procedimento são: 
 Reduzir o número de editais ou chamadas para serviços, preservando, no 
entanto, a necessária independência entre a concepção do projeto, 
detalhamento e execução. 
 Permitir flexibilidade de opções na execução das obras, através da 
contratação em separado e modular do projeto executivo. 
 Delegar a fiscalização e o acompanhamento a quem concebeu o projeto, 
permitindo o fechamento do ciclo concepção-realização-verificação sem 
perda de qualidade. Embora seja possível a contratação de uma quarta 
parte independente para a fiscalização, entende-se que este agente pode 
não deter todo o conhecimento técnico e o nível de detalhamento 
necessário ao acompanhamento das soluções propostas desde a etapa do 
diagnóstico. Também são reduzidos os problemas de comunicação entre 
as partes, falhas de documentação e os atrasos decorrentes da seleção de 
uma entidade adicional somente para fiscalização, entre outras 
vantagens. 
 
3. Características 
importantes 
e 
recomendações 
relativas às principais etapas 
3.1 Diagnóstico energético e projeto básico 
O diagnóstico energético deve ser tão abrangente quanto possível, considerando 
o melhor da técnica disponível, tanto para identificação de oportunidades de 
economia, quanto para a elaboração de um “leque de opções” de procedimentos 
e tecnologias para redução do consumo energético. No Quadro 1 apresenta-se o 
sumário de um relatório de diagnóstico energético típico, referente ao trabalho 
realizado pelo Cepel em uma edificação pública.",507
chunk_00218,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,150,150,1,"Quadro 1 – Exemplo de itemização (sumário) de um relatório de diagnóstico 
energético. 
1. RESUMO EXECUTIVO 
1.1 
INTRODUÇÃO 
1.1.1 
Contextualização 
1.1.2 
Descrição da Edificação 
1.1.3 
Localização 
1.1.3.1 
Características construtivas 
1.1.3.2 
Operação 
1.2 
SISTEMAS ESTUDADOS 
1.3 
METODOLOGIA 
1.4 
RESULTADOS 
1.4.1 
Sistema de ar condicionado 
1.4.2 
Sistema de Iluminação 
1.4.3 
Análise energética e tarifária 
1.4.4 
Análise do uso da água 
2. GERENCIAMENTO ENERGÉTICO 
2.1 
CONCEITUAÇÃO 
2.2 
ESPECIFICIDADES DA EDIFICAÇÃO 
3. SISTEMA DE AR CONDICIONADO 
3.1 
INTRODUÇÃO 
3.2 
OBJETIVO 
3.3 
METODOLOGIA 
3.3.1 
Estimativa da carga térmica global do prédio 
3.3.2 
Testes em vidros das janelas 
3.4 
ALTERNATIVAS ESTUDADAS 
3.5 
SISTEMAS CENTRAIS DE CLIMATIZAÇÃO 
3.6 
SISTEMAS UNITÁRIOS OTIMIZADOS 
3.6.1 
Estimativa da carga térmica global do prédio 
3.6.2 
Redução nos custos de investimentos com a compra de equipamentos de ar condicionado 
otimizados 
3.7 
TROCA DOS EQUIPAMENTOS CONSIDERADOS OBSOLETOS POR EQUIPAMENTOS OTIMIZADOS E 
EFICIENTES 
3.8 
APLICAÇÕES DE PINTURA DE COR CLARA NAS EMPENAS CEGAS DO PRÉDIO 
3.9 
OUTRAS RECOMENDAÇÕES 
3.10 CONCLUSÕES E RECOMENDAÇÕES 
4. SISTEMA DE ILUMINAÇÃO 
4.1 
INTRODUÇÃO 
4.2 
METODOLOGIA ADOTADA 
4.3 
RESULTADOS DA SIMULAÇÃO DO SISTEMA DE ILUMINAÇÃO EFICIENTE EXISTENTE NA EDIFICAÇÃO 
4.4 
ESTUDO DE REVITALIZAÇÃO DO SISTEMA DE ILUMINAÇÃO COM LUMINÁRIAS PARA LÂMPADAS 
MODELO T5 DE 28W 
4.5 
COMENTÁRIOS E SUGESTÕES 
5. ANÁLISE DE ENERGIA E TARIFAÇÃO 
5.1 
INTRODUÇÃO 
5.2 
DESCRIÇÃO DO SISTEMA ANALISADO 
5.2.1 
Enquadramento tarifário 
5.2.2 
Sistemas de medição e de distribuição 
5.2.3 
Resumo das contas de energia elétrica 
5.2.4 
Perfil de consumo de energia elétrica 
5.3 
ESTUDO DA DEMANDA ÓTIMA 
5.3.1 
Medições realizadas 
5.3.2 
Simulações 
5.4 
ANÁLISE DOS DADOS 
5.5 
CONCLUSÕES E RECOMENDAÇÕES 
6. USO DA ÁGUA 
6.1 
CONTEXTUALIZAÇÃO 
6.2 
ANÁLISES DAS INFORMAÇÕES DISPONÍVEIS 
6.3 
INFORMAÇÕES IMPORTANTES 
6.3.1 
Uso de torneiras 
6.3.1.1 
Outras informações relevantes 
6.3.2 
Uso de descarga sanitária 
6.3.",900
chunk_00219,06_procel_eficiencia_edificios_publicos.pdf,Guia de Eficiência Energética em Edifícios Públicos,PROCEL / Ministério de Minas e Energia,relatorio_tecnico,eficiencia_energetica,2025,vigente,guia técnico,eficiência energética em edificações públicas,150,150,2,".5 
CONCLUSÕES E RECOMENDAÇÕES 
6. USO DA ÁGUA 
6.1 
CONTEXTUALIZAÇÃO 
6.2 
ANÁLISES DAS INFORMAÇÕES DISPONÍVEIS 
6.3 
INFORMAÇÕES IMPORTANTES 
6.3.1 
Uso de torneiras 
6.3.1.1 
Outras informações relevantes 
6.3.2 
Uso de descarga sanitária 
6.3.2.1 
Outras informações relevantes 
6.4 
CONCLUSÕES E RECOMENDAÇÕES 
ANEXOS",152
